item_objectid,metadata,category,image
hQd4LpdG6v,"{'size': 'SHOES-EU-28', 'type': 'Laced boots', 'brand': 'Viking', 'color': ['Purple'], 'defects': [{'id': '3930046504', 'type': 'Stains', 'location': 'Surface'}, {'id': '3944283710', 'type': 'Worn', 'location': 'Outer sole'}, {'id': '3178433964', 'type': 'Worn', 'location': 'Inside'}, {'id': '2389300432', 'type': 'Discolored', 'location': 'Outer sole'}], 'condition': 'Acceptable', 'demography': 'Unisex (Kids)'}",Shoes > Boots,https://prod.files.sellpy.net/photoRobot-case-maupin/hQd4LpdG6v-ee39-0.jpg
hQfOOxLSwP,"{'size': 'WMN-INT-S', 'type': 'Sports tights', 'brand': 'H&M Sport', 'color': ['Gray'], 'material': ['Polyester'], 'condition': 'Good', 'demography': 'Women', 'sizeEstimated': True}",Clothing > Sportswear > Bottoms,https://prod.files.sellpy.net/photoRobot-hanging-westlicht-g-3/hQfOOxLSwP-aeeb-0.jpg
HqHVtB1HOZ,"{'size': 'WMN-INT-XXL', 'type': 'Crop top', 'brand': 'Shein', 'color': ['Black'], 'pattern': 'Monochrome', 'material': ['Elastane', 'Polyamide'], 'neckline': 'Squared neck', 'condition': 'New', 'demography': 'Women', 'sleeveLength': 'Sleeveless', 'sizeEstimated': True}",Clothing > Tops,https://prod.files.sellpy.net/photoRobot-standard-hamilton-g-3/HqHVtB1HOZ-a094-0.jpg
hqioEejZFi,"{'size': 'WMN-INT-XS', 'type': 'Shirt', 'brand': 'Shein', 'color': ['Orange', 'Multicolored'], 'pattern': 'Checked', 'material': ['Polyester'], 'condition': 'Good', 'demography': 'Women', 'sleeveLength': 'Long sleeves'}",Clothing > Shirts & Blouses > Shirts,https://prod.files.sellpy.net/photoRobot-standard-monroe-g-2/hqioEejZFi-466c-0.jpg
HQN1J03qt6,"{'size': 'WMN-INT-S', 'type': 'Top', 'brand': 'Monki', 'color': ['Black'], 'fabric': 'Ribbed knit', 'defects': [{'id': '3489566391', 'type': 'Pilling', 'location': 'Whole item'}], 'pattern': 'Monochrome', 'material': ['Polyester', 'Viscose'], 'neckline': 'V-neck', 'condition': 'Acceptable', 'productId': '0752169', 'variantId': '0752169002003', 'demography': 'Women', 'sleeveLength': 'Long sleeves'}",Clothing > Tops,https://prod.files.sellpy.net/photoRobot-standard-huis-g-1/HQN1J03qt6-d241-0.jpg
hqoPhDz9em,"{'size': 'CHILD-CM-122', 'type': 'Jeans', 'brand': 'Calvin Klein Jeans', 'color': ['Beige'], 'fabric': 'Denim', 'defects': [{'id': '2215500696', 'type': 'Stains', 'location': 'Back'}], 'pattern': 'Monochrome', 'material': ['Cotton'], 'condition': 'Acceptable', 'waistRise': 'Medium', 'demography': 'Boys'}",Clothing > Pants & Jeans > Jeans,https://prod.files.sellpy.net/photoRobot-hanging-federer-g-4/hqoPhDz9em-0e25-0.jpg
HQq8RCHjhR,"{'size': 'WMN-INT-M', 'type': 'Top', 'brand': 'NA-KD', 'color': ['Black'], 'defects': [{'id': '2320326714', 'type': 'Stains', 'location': 'Front'}], 'pattern': 'Monochrome', 'material': ['Viscose'], 'neckline': 'Round neck', 'condition': 'Good', 'demography': 'Women'}",Clothing > Tops,https://prod.files.sellpy.net/photoRobot-standard-woods-g-5/HQq8RCHjhR-2e83-0.jpg
Hqre3cCrCD,"{'size': 'WMN-INT-XS', 'type': 'Sports bra', 'brand': 'Nike', 'color': ['Red', 'Multicolored'], 'pattern': 'Other', 'material': ['Polyester', 'Elastane'], 'condition': 'Good', 'demography': 'Women'}",Clothing > Sportswear > Tops,https://prod.files.sellpy.net/photoRobot-fixed-morat-g-3/Hqre3cCrCD-ec8a-0-timed-sequence.jpg
HQRkl32atE,"{'size': 'WMN-EU-32', 'type': 'Pants', 'brand': 'ASOS', 'color': ['Brown'], 'pattern': 'Leopard', 'material': ['Cotton'], 'pantsFit': 'Regular', 'condition': 'Good', 'waistRise': 'Medium', 'demography': 'Women', 'measurement': {'waistInCm': 78}}",Clothing > Pants & Jeans > Pants,https://prod.files.sellpy.net/photoRobot-hanging-wise-g-2/HQRkl32atE-e286-0.jpg
hqvAKTEZta,"{'size': 'WMN-INT-S', 'type': 'Dress', 'brand': 'H&M Trend', 'color': ['Green', 'Multicolored'], 'pattern': 'Leopard', 'material': ['Polyester', 'Elastane'], 'neckline': 'Squared neck', 'condition': 'Very good', 'productId': '0902225', 'variantId': '0902225006003', 'demography': 'Women', 'garmentLength': 'Midi'}",Clothing > Dresses > Dresses,https://prod.files.sellpy.net/photoRobot-standard-dee/hqvAKTEZta-3250-0.jpg
HqvCD2aFmJ,"{'size': 'CHILD-CM-92', 'type': 'Cardigan', 'brand': 'Villervalla', 'color': ['Purple'], 'defects': [{'id': '3384088961', 'type': 'Washed out'}], 'pattern': 'Monochrome', 'material': ['Polyester', 'Cotton'], 'condition': 'Acceptable', 'demography': 'Girls'}",Clothing > Sweaters & Cardigans > Cardigans,https://prod.files.sellpy.net/photoRobot-fixed-morat-g-3/HqvCD2aFmJ-e76b-0-timed-sequence.jpg
HqXkstUqVa,"{'size': 'WMN-INT-M', 'type': 'Jacket', 'brand': 'H&M', 'color': ['Brown'], 'fabric': 'Teddy', 'defects': [{'id': '3731007212', 'type': 'Worn', 'location': 'Arms'}], 'pattern': 'Monochrome', 'material': ['Polyester'], 'condition': 'Good', 'productId': '0324853', 'demography': 'Women'}",Clothing > Jackets & Outerwear > Jackets,https://prod.files.sellpy.net/photoRobot-standard-eye-g-2/HqXkstUqVa-fd53-0.jpg
Hr2NSc2nCC,"{'size': 'WMN-INT-M', 'type': 'Sweater', 'brand': 'Shein', 'color': ['Black'], 'pattern': 'Other', 'material': ['Acrylic'], 'neckline': 'Round neck', 'condition': 'Very good', 'demography': 'Women', 'sleeveLength': 'Long sleeves'}",Clothing > Sweaters & Cardigans > Sweaters,https://prod.files.sellpy.net/photoRobot-standard-blau-g-1/Hr2NSc2nCC-7d31-0.jpg
HrbM7flEeC,"{'type': 'Necklace', 'brand': 'Pilgrim', 'color': ['Gold'], 'defects': [{'id': '2476301365', 'type': 'Discolored', 'location': 'Metal detail'}], 'pendant': '1.5', 'material': ['Unknown metal'], 'condition': 'Acceptable', 'demography': 'Women', 'measurement': {'lengthInCm': 24}}",Accessories > Jewelry > Necklaces,https://prod.files.sellpy.net/photoRobot-manual-milo-g-3/HrbM7flEeC-f6c6-single.jpg
HrdCAgeNys,"{'size': 'WMN-EU-34', 'type': 'Jeans', 'brand': 'Stradivarius', 'color': ['White'], 'pattern': 'Monochrome', 'pantsFit': 'Straight', 'condition': 'Good', 'waistRise': 'High', 'demography': 'Women', 'measurement': {'waistInCm': 64}}",Clothing > Pants & Jeans > Jeans,https://prod.files.sellpy.net/photoRobot-hanging-benrubi-g-3/HrdCAgeNys-10d1-0.jpg
HrdKSwn2LV,"{'size': 'HATS-CM-53', 'type': 'Hat', 'brand': ""Marc O'Polo"", 'color': ['Pink'], 'defects': [{'id': '3138748976', 'type': 'Worn', 'location': 'Whole item'}], 'condition': 'Acceptable', 'demography': 'Girls'}",Accessories > Headwear > Beanies,https://prod.files.sellpy.net/photoRobot-fixed-polka-g-1/HrdKSwn2LV-b802-0-timed-sequence.jpg
hrEUsnmosc,"{'size': 'CHILD-CM-140', 'type': 'Sweatpants', 'brand': 'H&M', 'color': ['Off-white', 'Brown'], 'defects': [{'id': '3179237757', 'type': 'Discolored', 'location': 'Knees'}], 'pattern': 'Leopard', 'material': ['Polyester'], 'condition': 'Good', 'productId': '0210598', 'demography': 'Unisex (Kids)'}",Clothing > Pants & Jeans > Pants,https://prod.files.sellpy.net/photoRobot-hanging-vonn-g-4/hrEUsnmosc-82be-0.jpg
HrhgBKIZ2i,"{'size': 'BELTS-CM-85', 'type': 'Belt', 'color': ['Brown'], 'defects': [{'id': '4646575723', 'type': 'Scratched', 'location': 'Metal detail'}], 'condition': 'Good', 'demography': 'Women', 'sizeEstimated': True}",Accessories > Belts,https://prod.files.sellpy.net/photoRobot-manual-biles-g-4/HrhgBKIZ2i-9b3a-single.jpg
hrIt7x2kfT,"{'size': 'CHILD-CM-104', 'type': 'Sweatpants', 'brand': 'Villervalla', 'color': ['Gray'], 'defects': [{'id': '3236477339', 'type': 'Pilling', 'location': 'Whole item'}, {'id': '4116986985', 'type': 'Worn', 'location': 'Knees'}], 'pattern': 'Monochrome', 'material': ['Polyester', 'Cotton'], 'condition': 'Acceptable', 'demography': 'Boys'}",Clothing > Pants & Jeans > Pants,https://prod.files.sellpy.net/photoRobot-hanging-graf-g-4/hrIt7x2kfT-837a-0.jpg
hRJjnSEbXH,"{'size': 'WMN-EU-38', 'type': 'Skirt', 'brand': 'Minimum', 'color': ['Multicolored'], 'pattern': 'Other', 'material': ['Viscose'], 'condition': 'New', 'demography': 'Women', 'measurement': {'waistInCm': 76}, 'garmentLength': 'Midi'}",Clothing > Skirts,https://prod.files.sellpy.net/photoRobot-hanging-westlicht-g-3/hRJjnSEbXH-4f75-0.jpg
hrpCxCiqYK,"{'size': 'CHILD-CM-98/104', 'type': 'Jeans', 'brand': 'Cat & Jack', 'color': ['Blue'], 'pattern': 'Monochrome', 'material': ['Polyester', 'Cotton', 'Elastane', 'Viscose'], 'condition': 'Good', 'demography': 'Girls', 'sizeEstimated': True}",Clothing > Pants & Jeans > Jeans,https://prod.files.sellpy.net/photoRobot-fixed-cause-g-1/hrpCxCiqYK-59fb-0-timed-sequence.jpg
hrstL2xts2,"{'size': 'WMN-INT-S', 'type': 'Beach dress', 'brand': 'FGL', 'color': ['Gray'], 'pattern': 'Monochrome', 'material': ['Viscose'], 'condition': 'Good', 'demography': 'Women', 'sleeveLength': 'Three-quarter sleeve', 'garmentLength': 'Midi', 'sizeEstimated': True}",Clothing > Dresses > Other,https://prod.files.sellpy.net/photoRobot-standard-williams-g-4/hrstL2xts2-b907-0.jpg
HrV2uvPQO5,"{'size': 'WMN-INT-S', 'type': 'Dress', 'brand': 'French Connection', 'color': ['Black', 'Multicolored'], 'pattern': 'Other', 'material': ['Polyamide', 'Elastane', 'Viscose'], 'neckline': 'V-neck', 'condition': 'Good', 'demography': 'Women', 'sleeveLength': 'Short sleeves', 'garmentLength': 'Mini'}",Clothing > Dresses > Dresses,https://prod.files.sellpy.net/photoRobot-standard-huis-g-1/HrV2uvPQO5-3d1d-0.jpg
HrvQydSwZm,"{'size': 'CHILD-CM-158/164', 'type': 'T-shirt', 'brand': 'LC WAIKIKI BOYS', 'color': ['Blue', 'Gray'], 'defects': [{'id': '4176240168', 'type': 'Pilling', 'location': 'Collar/neckline'}], 'pattern': 'Striped', 'neckline': 'Round neck', 'condition': 'Good', 'demography': 'Boys', 'sleeveLength': 'Short sleeves'}",Clothing > T-shirts & Tank tops > Short-sleeved,https://prod.files.sellpy.net/photoRobot-standard-seger-g-4/HrvQydSwZm-1b12-0.jpg
HRVTFO7Okb,"{'size': 'WMN-EU-44', 'type': 'Tank Top', 'brand': 'Samoon', 'color': ['Beige'], 'pattern': 'Monochrome', 'material': ['Elastane', 'Cotton'], 'neckline': 'Squared neck', 'condition': 'Good', 'demography': 'Women', 'sleeveLength': 'Sleeveless'}",Clothing > T-shirts & Tank tops > Short-sleeved,https://prod.files.sellpy.net/photoRobot-standard-huis-g-1/HRVTFO7Okb-0402-0.jpg
hrVWf1IAOP,"{'size': 'WMN-INT-S', 'type': 'Sports tank top', 'brand': 'Nike', 'color': ['Red'], 'defects': [{'id': '4712661471', 'type': 'Pilling'}, {'id': '5033876134', 'type': 'Hole', 'location': 'Lower edge'}], 'pattern': 'Print', 'material': ['Elastane', 'Polyester'], 'neckline': 'Round neck', 'condition': 'Good', 'demography': 'Women', 'sleeveLength': 'Sleeveless'}",Clothing > Sportswear > Tops,https://prod.files.sellpy.net/photoRobot-standard-ostlicht-g-3/hrVWf1IAOP-8dcb-0.jpg
HRxNXRlpPn,"{'size': 'WMN-INT-S', 'type': 'Maternity dress', 'brand': 'Sono Vaso', 'color': ['Black'], 'defects': [{'id': '2701922688', 'type': 'Stains', 'location': 'Arms'}, {'id': '3251517289', 'type': 'Textile fibre', 'location': 'Whole item'}], 'pattern': 'Monochrome', 'material': ['Modal'], 'neckline': 'Boat neck', 'condition': 'Acceptable', 'demography': 'Women', 'sleeveLength': 'Three-quarter sleeve', 'garmentLength': 'Midi'}",Clothing > Maternity clothing > Tops,https://prod.files.sellpy.net/photoRobot-standard-blau-g-1/HRxNXRlpPn-0111-single.jpg
hrYonS5r5b,"{'size': 'BELTS-CM-105', 'type': 'Belt', 'brand': 'H&M', 'color': ['Black'], 'condition': 'Good', 'demography': 'Women'}",Accessories > Belts,https://prod.files.sellpy.net/photoRobot-manual-sels-g-1/hrYonS5r5b-aa0e-single.jpg
HSBEehB0GW,"{'size': 'WMN-INT-XS', 'type': 'Shirt', 'brand': 'Pieces', 'color': ['Gray'], 'pattern': 'Checked', 'material': ['Viscose', 'Polyester'], 'condition': 'Very good', 'demography': 'Women', 'sleeveLength': 'Long sleeves'}",Clothing > Shirts & Blouses > Shirts,https://prod.files.sellpy.net/photoRobot-standard-felix-g-4/HSBEehB0GW-4ec3-0.jpg
HsCfn9NIIt,"{'size': 'WMN-EU-36', 'type': 'Dress', 'brand': 'H&M', 'color': ['Black'], 'defects': [{'id': '4385365136', 'type': 'Dirty', 'location': 'Front'}], 'pattern': 'Monochrome', 'material': ['Polyester', 'Elastane'], 'neckline': 'V-neck', 'condition': 'Good', 'productId': '0646961', 'variantId': '0646961002003', 'demography': 'Women', 'sleeveLength': 'Sleeveless', 'garmentLength': 'Midi'}",Clothing > Dresses > Dresses,https://prod.files.sellpy.net/photoRobot-standard-senna-g-4/HsCfn9NIIt-756b-0.jpg
hSDIO0gu84,"{'size': 'WMN-EU-40', 'type': 'Dress', 'brand': 'Mint & Berry', 'color': ['Beige'], 'pattern': 'Monochrome', 'material': ['Cotton', 'Polyester'], 'neckline': 'Round neck', 'condition': 'Good', 'demography': 'Women', 'garmentLength': 'Midi'}",Clothing > Dresses > Dresses,https://prod.files.sellpy.net/photoRobot-standard-seger-g-4/hSDIO0gu84-6358-0.jpg
hSjb1kLmbq,"{'size': 'WMN-INT-S', 'type': 'Crop top', 'brand': 'Shein', 'color': ['Black'], 'pattern': 'Monochrome', 'material': ['Polyester', 'Elastane'], 'condition': 'Good', 'demography': 'Women', 'sleeveLength': 'Long sleeves'}",Clothing > Tops,https://prod.files.sellpy.net/photoRobot-standard-ostlicht-g-3/hSjb1kLmbq-b647-0.jpg
hSJFlA8TIS,"{'size': 'SHOES-EU-25', 'type': 'Walking shoes', 'brand': 'Kavat', 'color': ['Black'], 'defects': [{'id': '3464089157', 'type': 'Stains', 'location': 'Bottom'}, {'id': '2453330471', 'type': 'Scratched', 'location': 'Surface'}], 'condition': 'Acceptable', 'demography': 'Girls'}",Shoes > Casual shoes,https://prod.files.sellpy.net/photoRobot-case-pixhouse-g-3/hSJFlA8TIS-6d26-0.jpg
HSmguAHnxh,"{'size': 'SHOES-EU-39', 'type': 'Sandals', 'brand': 'DeeZee', 'color': ['Black'], 'defects': [{'id': '1159903238', 'type': 'Discolored', 'location': 'Inside'}], 'condition': 'Acceptable', 'demography': 'Women'}",Shoes > Sandals,https://prod.files.sellpy.net/photoRobot-case-maupin/HSmguAHnxh-4c64-0.jpg
hSMKSROFlM,"{'size': 'WMN-INT-M', 'type': 'Culottes', 'brand': 'Stay', 'color': ['Black', 'White'], 'material': ['Polyester'], 'condition': 'Good', 'demography': 'Women', 'measurement': {'waistInCm': 76}}",Clothing > Pants & Jeans > Pants,https://prod.files.sellpy.net/photoRobot-hanging-graf-g-4/hSMKSROFlM-3a0d-0.jpg
HsovGWzgqJ,"{'size': 'WMN-EU-36', 'type': 'Jacket', 'brand': 'COS', 'color': ['Blue', 'White'], 'defects': [{'id': '2029210773', 'type': 'Stain', 'location': 'Back'}], 'material': ['Polyamide', 'Cotton'], 'condition': 'Good', 'demography': 'Women'}",Clothing > Jackets & Outerwear > Jackets,https://prod.files.sellpy.net/photoRobot-standard-ostlicht-g-3/HsovGWzgqJ-e1d8-0.jpg
Hsq91kcBwS,"{'size': 'SHOES-EU-37', 'type': 'Sneakers', 'brand': 'New Balance', 'color': ['Green'], 'defects': [{'id': '4752433040', 'type': 'Worn', 'location': 'Whole item'}], 'condition': 'Good', 'demography': 'Men'}",Shoes > Sneakers,https://prod.files.sellpy.net/photoRobot-case-zidane-g-4/Hsq91kcBwS-1a73-0.jpg
hSqN9uM8n4,"{'size': 'CHILD-CM-104', 'type': 'Winter jacket', 'brand': 'Pelle P', 'color': ['Pink'], 'material': ['Polyester'], 'condition': 'Good', 'demography': 'Girls', 'sleeveLength': 'Long sleeves'}",Clothing > Jackets & Outerwear > Down & Padded Jackets,https://prod.files.sellpy.net/photoRobot-standard-fomu-g-1/hSqN9uM8n4-5a2b-0.jpg
hsqVObVT1P,"{'size': 'WMN-INT-S', 'type': 'Dress', 'brand': 'Gina Tricot', 'color': ['Black'], 'pattern': 'Monochrome', 'material': ['Elastane', 'Polyester'], 'neckline': 'V-neck', 'condition': 'Good', 'demography': 'Women', 'sleeveLength': 'Long sleeves', 'garmentLength': 'Midi'}",Clothing > Dresses > Dresses,https://prod.files.sellpy.net/photoRobot-standard-blau-g-1/hsqVObVT1P-7f04-0.jpg
HSU0sn9ZUz,"{'size': 'WMN-EU-42', 'type': 'Dress', 'brand': 'NA-KD', 'color': ['Beige'], 'pattern': 'Monochrome', 'material': ['Polyurethane'], 'neckline': 'Round neck', 'condition': 'Very good', 'demography': 'Women', 'sleeveLength': 'Short sleeves', 'garmentLength': 'Mini'}",Clothing > Dresses > Dresses,https://prod.files.sellpy.net/photoRobot-standard-calvaire-g-3/HSU0sn9ZUz-e855-0.jpg
HSUREIgYT1,"{'size': 'CHILD-CM-68', 'type': 'Pants', 'brand': 'Lindex Baby', 'color': ['Blue'], 'defects': [{'id': '4942962076', 'type': 'Washed out'}, {'id': '5269084908', 'type': 'Stains', 'location': 'Back'}], 'pattern': 'Monochrome', 'material': ['Cotton'], 'condition': 'Acceptable', 'demography': 'Boys'}",Clothing > Pants & Jeans > Pants,https://prod.files.sellpy.net/photoRobot-fixed-cause-g-1/HSUREIgYT1-2026-0-timed-sequence.jpg
Hsw5qrfZxQ,"{'size': 'WMN-INT-M', 'type': 'Blouse', 'brand': 'Pieces', 'color': ['Pink'], 'pattern': 'Monochrome', 'material': ['Polyester', 'Elastane'], 'neckline': 'V-neck', 'condition': 'Good', 'demography': 'Women', 'sleeveLength': 'Long sleeves'}",Clothing > Shirts & Blouses > Blouses,https://prod.files.sellpy.net/photoRobot-standard-ostlicht-g-3/Hsw5qrfZxQ-7738-0.jpg
HSz8c84QDn,"{'size': 'WMN-INT-S', 'type': 'Crop top', 'brand': 'Divided by H&M', 'color': ['Blue', 'Multicolored'], 'pattern': 'Checked', 'material': ['Elastane', 'Polyester', 'Polyamide'], 'neckline': 'V-neck', 'condition': 'New', 'productId': '0952577', 'variantId': '0952577010003', 'demography': 'Women', 'sleeveLength': 'Sleeveless'}",Clothing > Tops,https://prod.files.sellpy.net/photoRobot-standard-calvaire-g-3/HSz8c84QDn-2add-0.jpg
HT0cDISv7c,"{'size': 'WMN-EU-36', 'type': 'Suit pants', 'brand': 'H&M', 'color': ['Gray'], 'pattern': 'Monochrome', 'material': ['Polyester', 'Viscose', 'Elastane'], 'condition': 'Good', 'productId': '0230435', 'demography': 'Women', 'measurement': {'waistInCm': 82, 'innerLegLengthInCm': 77}}",Clothing > Pants & Jeans > Suit pants,https://prod.files.sellpy.net/photoRobot-hanging-magnum-g-3/HT0cDISv7c-0659-0.jpg
hT38XofRfs,"{'size': 'WMN-INT-L', 'type': 'Wrap dress', 'brand': 'VILA Clothes', 'color': ['Blue'], 'pattern': 'Monochrome', 'material': ['Elastane', 'Polyester'], 'neckline': 'V-neck', 'condition': 'Good', 'demography': 'Women', 'sleeveLength': 'Short sleeves', 'garmentLength': 'Midi'}",Clothing > Dresses > Dresses,https://prod.files.sellpy.net/photoRobot-standard-fomu-g-1/hT38XofRfs-fbe0-single.jpg
HTa6UDjDC6,"{'size': 'SHOES-EU-36', 'type': 'Sneakers', 'brand': 'Adidas', 'color': ['Blue'], 'defects': [{'id': '1251455197', 'type': 'Dirty', 'location': 'Whole item'}], 'condition': 'Acceptable', 'demography': 'Women'}",Shoes > Sneakers,https://prod.files.sellpy.net/photoRobot-case-magers/HTa6UDjDC6-5bb5-0.jpg
hTcaIjDTqp,"{'size': 'WMN-INT-XL', 'type': 'Sweater', 'brand': 'SAND', 'color': ['Gray'], 'pattern': 'Other', 'material': ['Acrylic', 'Viscose'], 'neckline': 'V-neck', 'condition': 'Good', 'demography': 'Women', 'sleeveLength': 'Long sleeves', 'sizeEstimated': True}",Clothing > Sweaters & Cardigans > Sweaters,https://prod.files.sellpy.net/photoRobot-standard-yossi-g-3/hTcaIjDTqp-fbf4-0.jpg
hTcekwjvoR,"{'size': 'WMN-INT-S', 'type': 'Jeans', 'brand': 'Never Denim', 'color': ['Blue'], 'pattern': 'Monochrome', 'material': ['Polyester', 'Cotton', 'Elastane'], 'pantsFit': 'Skinny', 'condition': 'Good', 'waistRise': 'High', 'demography': 'Women', 'measurement': {'waistInCm': 72}}",Clothing > Pants & Jeans > Jeans,https://prod.files.sellpy.net/photoRobot-hanging-open-g-2/hTcekwjvoR-9987-0.jpg
htTJQmPyQG,"{'size': 'WMN-EU-34', 'type': 'Lightweight jacket', 'brand': 'Soul River', 'color': ['White'], 'defects': [{'id': '3963300934', 'type': 'Dirty', 'location': 'Arms'}], 'pattern': 'Monochrome', 'material': ['Polyester'], 'condition': 'Acceptable', 'demography': 'Women', 'sleeveLength': 'Long sleeves'}",Clothing > Jackets & Outerwear > All round jackets,https://prod.files.sellpy.net/photoRobot-standard-brucie-g-6/htTJQmPyQG-7be0-0.jpg
HTTq2ZSnCT,"{'size': 'CHILD-CM-128', 'type': 'Leggings', 'brand': 'Minnie Mouse', 'color': ['Pink'], 'pattern': 'Monochrome', 'condition': 'Very good', 'demography': 'Girls'}",Clothing > Underwear > Leggings,https://prod.files.sellpy.net/photoRobot-hanging-graf-g-4/HTTq2ZSnCT-2ad1-0.jpg
hU8lduFA9h,"{'size': 'WMN-EU-30', 'type': 'Jeans', 'brand': 'The Blue Uniform', 'color': ['Blue'], 'fabric': 'Denim', 'pattern': 'Monochrome', 'material': ['Elastane', 'Cotton'], 'condition': 'Good', 'demography': 'Women', 'measurement': {'waistInCm': 76}}",Clothing > Pants & Jeans > Jeans,https://prod.files.sellpy.net/photoRobot-hanging-open-g-2/hU8lduFA9h-905b-0.jpg
hUfsQSnc2G,"{'size': 'MEN-EU-54', 'type': 'Blazer', 'brand': 'M&S Man ', 'color': ['Blue'], 'defects': [{'id': '2247793158', 'type': 'Dirty', 'location': 'Collar/neckline'}], 'pattern': 'Monochrome', 'material': ['Polyester', 'Wool', 'Elastane'], 'condition': 'Good', 'demography': 'Men', 'measurement': {'sleeveLengthInCm': 64, 'shoulderWidthInCm': 52}, 'sleeveLength': 'Long sleeves', 'sizeEstimated': False}",Clothing > Blazers & Suits > Blazers,https://prod.files.sellpy.net/photoRobot-standard-impanema-g-2/hUfsQSnc2G-ab77-0.jpg
HUFXWjcxcJ,"{'size': 'WMN-INT-XL', 'type': 'Top', 'brand': 'Holly & Whyte by Lindex', 'color': ['Beige'], 'pattern': 'Monochrome', 'material': ['Modal', 'Merino Wool'], 'neckline': 'Round neck', 'condition': 'Very good', 'demography': 'Women', 'sleeveLength': 'Sleeveless'}",Clothing > Tops,https://prod.files.sellpy.net/photoRobot-standard-monroe-g-2/HUFXWjcxcJ-e9b0-0.jpg
HUKvurqibD,"{'size': 'CHILD-CM-170', 'type': 'Onesie', 'brand': 'Knox', 'color': ['Pink'], 'defects': [{'id': '2516839114', 'type': 'Stain', 'location': 'Knees'}, {'id': '4351779199', 'type': 'Pilling', 'location': 'Whole item'}], 'pattern': 'Print', 'condition': 'Acceptable', 'demography': 'Girls'}",Clothing > Sleepwear & Bathrobes > Joggers & Sweats,https://prod.files.sellpy.net/photoRobot-standard-eye-g-2/HUKvurqibD-c114-0.jpg
